Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Spent,functional_foods,food
1686,1891,34,Master,Divorced,78789.0,0,0,08-08-2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1754,833,921
1687,2570,46,Graduation,Together,56534.0,0,1,23-07-2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,815,737,78
1688,9256,43,Graduation,Single,58350.0,0,1,04-01-2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,1001,653,348
1689,295,25,Graduation,Single,81217.0,0,0,19-07-2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,1157,617,540
1690,7397,63,Graduation,Single,49090.0,0,1,19-07-2013,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,688,594,94
1691,6349,27,Master,Divorced,61787.0,0,0,06-07-2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,1319,754,565
1692,10790,29,PhD,Married,18169.0,1,0,19-02-2013,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,21,16,5
1693,10398,33,2n Cycle,Single,24336.0,1,0,27-08-2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,15,16
1694,2431,24,Graduation,Married,18222.0,0,0,31-12-2012,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,67,32,35
1695,550,62,Graduation,Divorced,62335.0,0,1,23-05-2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,708,275,433
1696,1890,43,2n Cycle,Together,42033.0,1,1,19-09-2012,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,25,18,7
1697,10742,31,PhD,Married,86580.0,0,0,27-02-2013,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,746,572,174
1698,10356,57,PhD,Divorced,41437.0,1,1,22-09-2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,30,2
1699,4676,63,Master,Widow,73705.0,0,2,05-03-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,1695,826,869
1700,8852,38,Graduation,Married,61064.0,0,1,31-08-2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1080,612,468
1701,3565,59,Master,Married,38452.0,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,72,58,14
1702,5294,25,Graduation,Single,18358.0,1,0,20-11-2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,57,14,43
1703,1958,41,PhD,Together,55012.0,0,1,21-03-2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,660,595,65
1705,8799,30,PhD,Married,38175.0,1,0,23-09-2013,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,153,76,77
1706,1351,58,Master,Together,58656.0,0,1,20-09-2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,1220,998,222
1707,1045,49,Graduation,Together,52117.0,0,1,16-08-2012,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,279,132,147
1708,7732,36,Graduation,Married,64813.0,1,0,02-01-2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,745,442,303
1709,8070,41,PhD,Married,54222.0,0,1,01-03-2014,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,264,218,46
1711,7832,55,Master,Married,77520.0,0,1,28-08-2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,1526,1086,440
1712,2202,36,Graduation,Together,41154.0,0,1,09-04-2013,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,69,54,15
1713,7396,48,Graduation,Married,80398.0,0,0,10-11-2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,1597,403,1194
1714,4055,22,Basic,Single,18746.0,1,0,29-05-2014,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,64,31,33
1715,10340,30,Graduation,Together,35196.0,1,0,13-11-2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,497,301,196
1716,10091,58,Graduation,Single,60230.0,0,1,20-05-2013,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,1067,641,426
1717,7629,37,Graduation,Married,22108.0,1,1,08-05-2014,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,31,13,18
1718,10640,40,Graduation,Together,44392.0,1,1,05-09-2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,211,128,83
1719,3498,38,PhD,Married,55424.0,0,1,25-11-2012,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,877,622,255
1720,6742,35,Graduation,Married,17688.0,1,0,13-01-2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,11,5,6
1722,569,23,Graduation,Single,90273.0,0,0,14-12-2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,1991,889,1102
1723,4686,52,PhD,Widow,82571.0,0,0,02-04-2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,1686,1035,651
1724,1381,32,PhD,Single,38513.0,1,0,28-01-2014,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,324,190,134
1725,2634,35,Master,Single,16653.0,1,0,18-04-2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,69,16,53
1726,10905,59,Graduation,Together,42586.0,1,1,29-10-2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,252,194,58
1727,1744,49,Basic,Single,23529.0,0,1,07-01-2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,54,31,23
1728,1000,53,Master,Together,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,964,586,378
1729,3828,63,Graduation,Married,71107.0,0,1,17-02-2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,1327,902,425
1730,8605,50,PhD,Together,46910.0,1,1,23-03-2014,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,68,54,14
1731,10304,55,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,60,29,31
1732,4351,59,Graduation,Divorced,37244.0,1,1,27-04-2013,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,55,43,12
1733,10129,48,Graduation,Together,82427.0,0,0,12-03-2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,1456,696,760
1734,2499,56,2n Cycle,Single,75342.0,0,1,06-05-2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,563,348,215
1735,10092,60,Graduation,Divorced,70044.0,0,1,18-02-2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,1504,1101,403
1736,7500,47,Graduation,Single,79146.0,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,564,304,260
1737,5796,51,Graduation,Married,77437.0,0,0,26-11-2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,1125,633,492
1738,10556,55,Graduation,Married,54984.0,0,1,24-05-2014,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,358,182,176
1739,1064,43,PhD,Married,42403.0,1,0,11-12-2013,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,30,12
1740,48,50,Graduation,Together,55761.0,0,1,24-04-2014,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,184,171,13
1741,7610,31,Graduation,Together,37292.0,1,0,18-04-2013,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,460,364,96
1742,263,69,PhD,Single,45576.0,0,0,28-05-2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,145,95,50
1743,10814,67,Graduation,Together,70321.0,0,0,16-01-2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,1376,520,856
1744,9710,45,PhD,Divorced,58086.0,0,1,20-01-2013,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,792,723,69
1745,9292,62,Graduation,Married,81795.0,0,0,26-10-2012,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,1382,530,852
1746,10250,67,Basic,Together,28389.0,0,0,20-11-2012,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,28,13,15
1747,7881,68,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1033,778,255
1748,5847,45,Graduation,Divorced,69901.0,0,1,29-05-2013,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,882,553,329
1750,3571,53,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,1101,949,152
1751,7807,40,Graduation,Married,44989.0,0,1,12-09-2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,369,214,155
1752,3878,34,2n Cycle,Single,31859.0,1,0,27-02-2014,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,22,26
1753,5092,65,PhD,Widow,51569.0,0,1,12-02-2013,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,467,414,53
1754,2154,43,Graduation,Widow,30372.0,1,1,25-12-2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,44,25,19
1755,5394,35,Basic,Single,16014.0,1,1,17-03-2013,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,38,18,20
1756,3798,46,Graduation,Married,41120.0,1,1,06-11-2013,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,81,56,25
1757,3524,43,Master,Single,39763.0,1,0,04-08-2013,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,167,102,65
1758,5247,59,PhD,Married,38725.0,1,1,10-05-2014,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,45,37,8
1759,5883,42,Graduation,Married,77981.0,1,0,26-05-2013,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,664,324,340
1760,2118,50,2n Cycle,Married,62905.0,0,1,10-09-2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,622,332,290
1761,8812,35,2n Cycle,Divorced,13533.0,1,0,10-03-2013,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,29,19
1762,6616,39,Graduation,Together,59481.0,0,1,23-10-2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,461,302,159
1763,2797,37,Graduation,Married,72117.0,0,1,20-08-2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,1073,817,256
1764,4328,28,2n Cycle,Married,21955.0,1,0,07-09-2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,30,25
1765,9167,58,Graduation,Married,67131.0,0,1,26-03-2013,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,976,562,414
1766,10560,34,PhD,Single,36802.0,1,0,16-06-2014,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,20,17,3
1767,2631,32,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1149,487,662
1768,8312,53,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,25,18
1769,5534,39,Master,Married,47808.0,0,1,20-10-2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,224,195,29
1770,5093,40,PhD,Divorced,25509.0,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,101,58,43
1771,7592,68,PhD,Married,51012.0,0,0,18-04-2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,209,135,74
1772,8895,29,Graduation,Single,70596.0,0,0,05-10-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,968,373,595
1773,8584,62,PhD,Together,85431.0,0,0,08-06-2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,1165,482,683
1774,2694,47,Graduation,Married,42664.0,0,1,18-03-2014,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,24,21,3
1775,8910,59,Graduation,Together,42586.0,1,1,29-10-2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,252,194,58
1776,7433,29,Graduation,Single,29760.0,1,0,29-08-2012,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,165,86,79
1777,164,37,PhD,Married,28973.0,0,0,13-10-2012,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,269,220,49
1778,10477,41,PhD,Together,39435.0,1,0,06-08-2013,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,102,84,18
1779,2681,30,2n Cycle,Married,65370.0,0,0,01-08-2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,461,189,272
1780,5150,35,Basic,Single,20194.0,1,0,17-12-2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,25,22
1781,5283,38,PhD,Single,42473.0,1,1,17-02-2014,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,144,122,22
1782,9645,46,Graduation,Married,64590.0,0,0,14-10-2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,1338,996,342
1783,10678,55,Graduation,Together,71232.0,0,1,28-11-2013,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,917,696,221
1784,7261,43,Graduation,Together,34600.0,1,1,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,318,217,101
1785,9648,47,Graduation,Single,46904.0,1,1,03-11-2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,253,193,60
1786,2870,41,Graduation,Married,49094.0,0,1,21-09-2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,502,453,49
1787,8008,31,Graduation,Together,36075.0,1,0,09-12-2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,119,77,42
1788,1513,35,2n Cycle,Together,60839.0,1,1,28-08-2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,1250,878,372
1789,6173,35,Graduation,Together,77298.0,0,1,02-11-2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,969,539,430
1790,1419,64,Graduation,Together,34026.0,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,43,33
1791,9150,51,PhD,Single,48918.0,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,53,9
1792,7960,52,2n Cycle,Together,82122.0,0,0,15-08-2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,1382,859,523
1793,1250,38,Graduation,Single,37697.0,1,0,07-02-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,84,46,38
1794,9905,62,Graduation,Together,34074.0,1,1,13-07-2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,255,203,52
1795,10691,54,Master,Married,28520.0,1,1,14-06-2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,43,33,10
1796,7002,59,Graduation,Single,62535.0,0,1,03-10-2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,398,260,138
1797,2952,37,Master,Single,36273.0,1,0,16-04-2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,76,40,36
1798,8439,50,Graduation,Together,63404.0,0,2,06-06-2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,902,795,107
1799,762,33,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,823,410,413
1800,2831,38,Graduation,Together,78416.0,0,1,27-06-2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,1179,674,505
1801,6977,40,Graduation,Together,75702.0,0,1,14-10-2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1921,1147,774
1802,6289,63,Master,Together,59385.0,1,1,28-04-2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,185,175,10
1803,4168,48,Graduation,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,433,285,148
1804,8397,63,Graduation,Married,44689.0,1,1,10-01-2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,34,29,5
1805,9284,56,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,907,726,181
1807,3130,50,Graduation,Single,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,44,28,16
1808,1619,58,Graduation,Married,90369.0,0,0,28-04-2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,1588,332,1256
1809,1990,40,PhD,Single,63159.0,0,0,05-11-2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,1797,1088,709
1810,5513,48,Graduation,Together,37758.0,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,40,28,12
1811,269,51,PhD,Single,46757.0,0,1,16-11-2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,1143,950,193
1812,8093,45,Master,Married,79734.0,0,0,28-06-2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,914,651,263
1813,10513,22,Graduation,Together,63207.0,0,0,20-01-2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,1502,677,825
1814,10177,60,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,1338,819,519
1815,2549,31,PhD,Together,21840.0,1,0,21-07-2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,27,18,9
1816,5782,32,2n Cycle,Together,58582.0,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,763,521,242
1817,10057,63,Graduation,Single,72282.0,0,0,19-07-2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,1331,795,536
1818,10307,58,Graduation,Married,50387.0,0,2,31-08-2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,525,417,108
1819,8566,53,PhD,Together,32583.0,1,1,15-06-2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,6,3
1820,2415,52,Graduation,Together,62568.0,0,1,07-04-2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,953,458,495
1821,5684,43,Master,Divorced,44635.0,1,1,11-10-2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,59,9
1822,8334,43,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,131,95,36
1823,9166,46,Graduation,Married,63967.0,0,1,09-08-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,882,584,298
1824,1440,36,2n Cycle,Together,52513.0,0,0,04-09-2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,1149,787,362
1825,78,45,Graduation,Married,25293.0,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,37,26,11
1826,5441,49,PhD,Widow,54111.0,0,1,25-08-2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,388,320,68
1827,5302,28,Graduation,Together,78394.0,0,0,15-02-2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1428,488,940
1828,4687,56,Master,Married,80739.0,0,0,23-05-2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,1633,766,867
1829,1087,39,Master,Together,22669.0,1,0,22-05-2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,173,86,87
1830,6859,27,Graduation,Single,29236.0,1,0,08-10-2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,99,55,44
1831,9860,55,Graduation,Together,44911.0,0,1,15-03-2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,215,191,24
1832,7129,52,PhD,Married,54693.0,0,1,17-02-2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,929,747,182
1833,5866,40,Graduation,Together,48186.0,1,0,20-03-2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,219,138,81
1834,10521,37,Graduation,Married,54809.0,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,174,98,76
1835,7393,36,Graduation,Together,41580.0,1,1,10-12-2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,92,59,33
1836,7849,44,PhD,Married,80336.0,0,0,09-09-2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,1052,417,635
1837,332,57,Graduation,Married,47743.0,0,1,22-03-2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,275,230,45
1838,9847,59,2n Cycle,Married,62972.0,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,587,505,82
1839,531,60,PhD,Divorced,57333.0,0,1,22-09-2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1662,1175,487
1840,9576,32,PhD,Together,32313.0,1,0,11-02-2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,159,97,62
1841,6906,61,Master,Widow,84953.0,0,0,03-06-2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,1024,311,713
1842,7419,46,Master,Divorced,27071.0,1,0,23-04-2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,35,13,22
1843,3170,57,Master,Together,68148.0,0,0,31-08-2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,1042,531,511
1844,8527,49,Master,Together,65735.0,1,1,07-12-2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,395,265,130
1845,7872,39,PhD,Married,86836.0,0,0,12-09-2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,557,263,294
1847,10595,24,Graduation,Married,30093.0,0,0,08-07-2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,69,22,47
1848,4609,48,PhD,Married,57705.0,0,1,11-01-2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,486,427,59
1849,5010,26,Graduation,Single,25008.0,1,0,02-02-2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,34,12,22
1850,4427,19,2n Cycle,Single,83257.0,0,0,18-09-2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,1365,710,655
1851,11148,39,Graduation,Together,22280.0,1,0,19-05-2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,13,5,8
1852,1168,36,PhD,Married,72159.0,0,0,29-10-2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,1401,415,986
1853,9595,53,Graduation,Together,64260.0,0,0,11-01-2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,1574,569,1005
1854,10163,30,PhD,Single,82733.0,0,0,10-09-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,1323,788,535
1855,2886,43,Master,Divorced,74290.0,0,1,12-08-2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1217,1145,72
1856,6710,63,Master,Single,58217.0,2,1,17-11-2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,103,86,17
1857,5316,38,Master,Together,21024.0,0,0,04-07-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,84,56,28
1858,9029,42,PhD,Married,70116.0,0,0,26-01-2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,1536,794,742
1859,521,29,Graduation,Together,54006.0,1,0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,581,295,286
1860,1459,48,PhD,Married,69063.0,0,1,07-11-2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,928,700,228
1862,1630,35,Graduation,Single,61825.0,0,1,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,424,219,205
1863,3254,43,Graduation,Married,70886.0,1,0,14-10-2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,960,548,412
